,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action
10372,2.651585208,5.210514679,10.45725403,10.05144791,15.41217798,1
10373,2.661628208,4.173770599,7.791297913,6.573430481,11.01520188,1
10374,2.671670208,2.953358459,5.454656982,2.698288879,6.764345634,1
10375,2.681712208,1.933379517,3.547173615,-0.933608551,4.146326318,1
10376,2.691755208,1.212478638,2.062710571,-3.707190857,4.412271909,1
10377,2.701797208,0.6110293579,0.8178991699,-5.534590759,5.627966844,1
10378,2.711839208,-0.06616241455,-0.2579136658,-6.600224762,6.605593375,1
10379,2.721882208,-0.8208929443,-1.128054199,-7.078629913,7.21480235,1
10380,2.731924208,-1.625619507,-1.833686829,-7.07428894,7.486695545,1
10381,2.741966208,-2.53677475,-2.503394165,-6.762637024,7.644309517,1
10382,2.752009208,-3.305276642,-2.993475037,-6.231092377,7.662392491,1
10383,2.762051208,-3.99818573,-3.252137146,-5.431604919,7.487604233,1
10384,2.772093208,-4.626279602,-3.281925201,-4.468657379,7.220969101,1
10385,2.782136208,-4.902754669,-3.113525391,-3.569177856,6.816896235,1
10386,2.792178208,-4.821623383,-2.892734528,-2.818339233,6.289594671,1
10387,2.802220208,-4.33633255,-2.745590515,-2.298769684,5.623734464,1
10388,2.812263208,-3.374432831,-2.474354553,-1.910926208,4.600094168,1
10389,2.822305208,-2.34831665,-1.989512787,-1.65570694,3.494870196,1
10390,2.832347208,-1.550775146,-1.415157166,-1.467697906,2.561583593,1
10391,2.842390208,-0.9348060608,-0.7930508423,-1.278790741,1.771467688,1
10392,2.852432208,-0.3606001282,-0.06212081909,-1.272054749,1.323636934,1
10393,2.862474208,0.07484436035,0.7391629028,-1.235830078,1.441956815,1
10394,2.872517208,0.2070195007,1.361867981,-0.887504425,1.638659689,1
10395,2.882559208,0.4349954224,1.761836243,-0.1707948303,1.822761322,1
10396,2.892601208,0.8111631775,1.967508545,0.8810678101,2.303335855,1
10397,2.902644208,1.232237549,2.183659058,2.080074463,3.257834561,1
10398,2.912686208,1.557211761,2.458936615,3.071762238,4.231666456,1
10399,2.922728208,2.008373566,2.887645111,3.711831207,5.113682585,1
10400,2.932771208,2.540516968,3.680396576,3.892056427,5.928545239,1
10401,2.942813208,3.384761353,4.685406647,3.799548798,6.917095917,1
10402,2.952855208,4.996908875,5.965245209,4.71549408,9.098853396,1
10403,2.962898208,7.311545563,7.903863831,7.080725555,12.8866767,1
10404,2.972940208,9.682016144,10.5505101,10.66876419,17.85713385,1
10405,2.982982208,11.41615997,13.15689011,14.98878067,22.98033968,1
10406,2.993025208,13.2498468,15.18547165,17.89917847,26.95436104,1
10407,3.003067208,15.68273758,16.56679916,18.21711731,29.1936715,1
10408,3.013109208,18.6763623,17.64006729,19.47300568,32.2362596,1
10409,3.023152208,21.64394119,18.5781665,23.12720673,36.72160334,1
10410,3.033194208,23.44798965,18.6353476,26.61645081,40.06893875,1
10411,3.043236208,22.82962555,18.08224777,28.45657425,40.71776154,1
10412,3.053279208,20.30856812,17.5643248,27.87248886,38.70166766,1
10413,3.063321208,17.79245041,16.88309143,25.74421463,35.55804627,1
10414,3.073363208,16.10800323,15.99004852,23.80858978,32.89374359,1
10415,3.083406208,14.23554703,14.61575638,22.00798416,30.01037322,1
10416,3.093448208,11.39071289,12.81380356,19.3200238,25.83031594,1
10417,3.103490208,8.255482635,10.91784622,15.70908279,20.83572993,1
10418,3.113532208,5.513334961,9.037905579,11.85295166,15.89254739,1
10419,3.123575208,3.518583069,7.287894745,8.262218628,11.5653834,1
10420,3.133617208,2.394420776,5.870192871,5.278772736,8.249718589,1
10421,3.143659208,1.738634491,4.820126495,2.890489197,5.883145173,1
10422,3.153702208,1.134490814,3.790866852,0.9752220154,4.075389414,1
10423,3.163744208,0.4522096252,2.684667206,-0.6664141846,2.802862718,1
10424,3.173786208,-0.2718347168,1.697170715,-1.98681839,2.627114361,1
10425,3.183829208,-1.167871399,0.7949967957,-2.736010437,3.07923637,1
10426,3.193871208,-2.109862518,0.01945953369,-3.200943604,3.833789049,1
10427,3.203913208,-2.723885651,-0.4117936707,-3.653602295,4.575799033,1
10428,3.213956208,-3.082689514,-0.6406677246,-4.040547638,5.122446192,1
10429,3.223998208,-3.346141663,-0.878972168,-4.414320374,5.608518562,1
10430,3.234040208,-3.419489136,-1.074016571,-4.675078125,5.890905959,1
10431,3.244083208,-3.347937927,-1.33627121,-4.750970306,5.963726013,1
10432,3.254125208,-3.040626984,-1.602417755,-4.618795166,5.757293105,1
10433,3.264167208,-2.760858765,-1.867666168,-4.312831421,5.450782779,1
10434,3.274210208,-2.723735962,-2.074685669,-3.751049652,5.078723433,1
10435,3.284252208,-2.709216156,-2.159858551,-3.137176208,4.674047037,1
10436,3.294294208,-2.673739929,-2.147883453,-2.688409424,4.357732641,1
10437,3.304337208,-2.521805878,-2.064955902,-2.371668091,4.030925117,1
10438,3.314379208,-2.145039368,-2.011067963,-2.050136719,3.584501193,1
10439,3.324421208,-1.545386353,-1.917063446,-1.680704956,2.981295085,1
10440,3.334464208,-0.8900491333,-1.71184021,-1.130000153,2.235952752,1
10441,3.344506208,-0.2321672058,-1.336720276,-0.4781057739,1.438508894,1
10442,3.354548208,0.4478686523,-0.7828720093,0.113613739,0.9090561008,1
10443,3.364591208,1.07536377,-0.1206491089,0.6942562866,1.285673067,1
10444,3.374632833,1.727557526,0.6610253906,1.344953156,2.286986787,1
10445,3.384674833,2.502196655,1.442400513,2.06405777,3.549907297,1
10446,3.394717833,3.063679047,2.110461273,2.707419891,4.601119272,1
10447,3.404759833,3.513044586,2.921624451,3.313808899,5.644351257,1
10448,3.414801833,4.628375244,4.524042206,4.473148041,7.867519855,1
10449,3.424844833,6.379134521,7.340585175,6.356082458,11.61797453,1
10450,3.434886833,9.316925354,11.12696136,8.387957153,16.76222516,1
10451,3.444928833,14.13645309,14.74942841,11.34880005,23.37049865,1
10452,3.454971833,19.9996106,17.70847504,17.0175119,31.67286257,1
10453,3.465013833,24.5607756,19.61176712,24.38444229,39.78007207,1
10454,3.475055833,26.13984192,19.50967941,30.39175003,44.58225428,1
10455,3.485098833,24.17622528,18.22954147,32.51343796,44.42892863,1
10456,3.495140833,19.89722351,17.31673965,30.72331055,40.49309554,1
10457,3.505182833,16.38372986,17.11331268,27.12060242,36.01137529,1
10458,3.515225833,14.74239304,16.92216019,24.17876999,32.98955253,1
10459,3.525267833,13.8921611,16.07671829,22.74310547,31.12397561,1
10460,3.535309833,12.36353989,14.41427536,22.15857101,29.18271273,1
10461,3.545352833,9.72228241,11.96985855,20.88756409,25.96325524,1
10462,3.555394833,6.863826599,9.278305664,18.42728027,21.74313064,1
10463,3.565436833,4.505031738,6.831493835,15.56134003,17.58180657,1
10464,3.575479833,2.885250092,4.833748169,12.9114006,14.08524245,1
10465,3.585521833,1.88383255,3.257675629,10.41953247,11.07826397,1
10466,3.595563833,1.348096619,1.996099091,7.904911652,8.263740333,1
10467,3.605606833,0.8394543457,0.9006770325,4.874463501,5.027553793,1
10468,3.615648833,0.3290158081,0.136665802,1.493743744,1.535642965,1
10469,3.625690833,-0.586330719,-0.4833448792,-1.64867157,1.815357797,1
10470,3.635732833,-1.759291534,-1.135538635,-4.265529785,4.751767991,1
10471,3.645775833,-2.910397797,-1.725761261,-6.24591156,7.103525778,1
10472,3.655817833,-3.803740082,-2.116448822,-7.419321442,8.601983776,1
10473,3.665859833,-4.530778198,-2.263592834,-7.957302704,9.432415911,1
10474,3.675902833,-5.252128143,-2.226020966,-8.183931427,9.975808387,1
10475,3.685944833,-5.480553131,-2.120041351,-8.454568634,10.2961531,1
10476,3.695986833,-4.979994049,-2.090552673,-8.534502411,10.09992488,1
10477,3.706029833,-4.054019623,-2.069147186,-8.005652161,9.20906682,1
10478,3.716071833,-3.069666595,-1.943258972,-6.996151428,7.883225434,1
10479,3.726113833,-2.050286407,-1.69896698,-5.728287964,6.316917456,1
10480,3.736156833,-1.302890625,-1.48715744,-4.443060608,4.863121302,1
10481,3.746198833,-0.7682025146,-1.238674164,-3.265908508,3.576395836,1
10482,3.756240833,-0.3517684937,-0.9107061768,-2.182461548,2.390871226,1
10483,3.766283833,0.1411564636,-0.5755531311,-1.150058441,1.293762332,1
10484,3.776325833,0.6418652344,-0.196690979,0.01676513672,0.6715350997,1
10485,3.786367833,1.314566345,0.5029541016,1.310674438,1.92325635,1
10486,3.796410833,2.144290924,1.600172424,2.468965759,3.640649293,1
10487,3.806452833,3.325933685,2.907104645,3.269351349,5.495611935,1
10488,3.816494833,4.76923233,4.438569946,4.077670441,7.685953188,1
10489,3.826537833,5.972729645,6.177204437,5.578299866,10.24445135,1
10490,3.836579833,6.944808197,7.916437683,8.102201385,13.28706189,1
10491,3.846621833,8.070317688,9.812095642,11.46780258,17.11483989,1
10492,3.856664833,9.848020935,11.91237808,15.70084991,22.03190768,1
10493,3.866706833,12.9127478,14.52474564,19.8548616,27.78349908,1
10494,3.876748833,16.24856094,17.55025406,23.56624374,33.57670315,1
10495,3.886791833,18.86107819,19.95799713,27.2681955,38.69904915,1
10496,3.896833833,20.91106522,20.75613739,31.16923325,42.89068651,1
10497,3.906875833,22.35556137,19.7978302,34.67434433,45.76063111,1
10498,3.916918833,22.43354919,18.01264252,35.81048172,45.93593387,1
10499,3.926960833,20.87663681,16.6498764,34.2381514,43.42008015,1
10500,3.937002833,18.62576752,15.75503723,31.02583145,39.46824839,1
10501,3.947045833,16.28688126,14.66260895,27.12404526,34.87073893,1
10502,3.957087833,13.99589539,13.23802139,23.02167618,30.01879198,1
10503,3.967129833,11.76568314,11.77481415,19.08067154,25.32093154,1
10504,3.977172833,9.374256134,9.943222961,15.26450729,20.48779012,1
10505,3.987214833,6.843169556,7.846233673,11.49474655,15.50875723,1
10506,3.997256833,4.766687622,5.705834656,7.986192627,10.91133047,1
10507,4.007299833,3.554658051,3.548071747,5.095104675,7.154334255,1
10508,4.017341833,2.835403748,1.447040863,2.729873199,4.193524694,1
10509,4.027383833,2.259850616,-0.3854484558,0.5432203674,2.355967676,1
10510,4.037426833,1.848655701,-1.798509979,-1.644031219,3.058595216,1
10511,4.047468833,1.318308563,-2.890189819,-3.516637115,4.738973651,1
10512,4.057510833,0.8357121277,-3.608396301,-4.716242523,5.996822672,1
10513,4.067552833,0.5204676819,-3.900738373,-5.323529663,6.620167259,1
10514,4.077595833,0.2257305908,-3.766168213,-5.674998779,6.81473319,1
10515,4.087637833,-0.1788780212,-3.23177948,-6.074218597,6.882770338,1
10516,4.097679833,-0.9268725586,-2.497406616,-6.397546234,6.929987761,1
10517,4.107722833,-1.760788422,-1.822160797,-6.618786163,7.087240374,1
10518,4.117764833,-2.417023773,-1.357826385,-6.610403595,7.16820285,1
10519,4.127806833,-2.947670288,-1.156495056,-6.511758728,7.240804007,1
10520,4.137849833,-3.312910767,-1.189426575,-6.069727936,7.016531233,1
10521,4.147891833,-3.357667694,-1.280437317,-5.293741608,6.398214773,1
10522,4.157933833,-3.121309204,-1.363963623,-4.526586914,5.665064607,1
10523,4.167976833,-2.763403473,-1.514849854,-3.658991089,4.829014871,1
10524,4.178018833,-2.255809021,-1.648970947,-2.887944489,4.018457775,1
10525,4.188060833,-1.712289276,-1.778451691,-2.196981354,3.304777156,1
10526,4.198103833,-1.232686615,-1.739233246,-1.623074799,2.679332076,1
10527,4.208145833,-0.8262817383,-1.639690247,-1.287921753,2.242781322,1
10528,4.218187833,-0.3091072083,-1.640887756,-1.165027313,2.036012902,1
10529,4.228230833,0.2977308655,-1.748214569,-1.089135132,2.081132668,1
10530,4.238272833,0.8863069153,-1.619332581,-0.8288264465,2.023544226,1
10531,4.248314833,1.523831177,-1.081501007,-0.5544470215,1.949132469,1
10532,4.258357833,2.28050766,-0.24923172,-0.2213896179,2.304744021,1
10533,4.268399833,2.827021179,0.6770420837,0.08652008057,2.908250411,1
10534,4.278441833,3.187471619,1.690285034,0.2089654541,3.613959792,1
10535,4.288484833,4.021836548,2.916834412,0.9198371887,5.052642146,1
10536,4.298526833,5.353617096,4.59604248,2.218087463,7.396264901,1
10537,4.308568833,6.433022461,6.923253021,3.51843338,10.08437325,1
10538,4.318611833,7.539671173,10.54302567,5.726791077,14.17032701,1
10539,4.328653833,9.265582123,15.06736725,9.105864258,19.89455533,1
10540,4.338695833,12.98549652,19.73690689,13.72855133,27.32474584,1
10541,4.348738833,18.73399246,24.23116104,19.19084244,36.14415682,1
10542,4.358780833,24.7121109,27.20457779,24.3736647,44.10048763,1
10543,4.368823375,27.26954269,27.90033096,27.78147812,47.89433112,1
10544,4.378866375,24.70821899,26.7811084,28.32424942,46.15178174,1
10545,4.388908375,19.95560211,24.64385284,27.1354216,41.73579572,1
10546,4.398950375,15.75848007,22.54327103,26.19567581,37.98344632,1
10547,4.408993375,12.55933273,20.91495712,25.99644012,35.65090699,1
10548,4.419035375,10.01028351,19.34502182,25.00115982,33.15861332,1
10549,4.429077375,7.756121063,17.59037064,22.67709274,29.72926316,1
10550,4.439120375,5.409900055,15.49652481,19.15207306,25.22322744,1
10551,4.449162375,3.282374268,12.98534683,15.01767059,20.12271461,1
10552,4.459204375,1.677262115,10.19829254,10.84839066,14.98352291,1
10553,4.469247375,0.7328759766,7.457492065,7.129673767,10.34328493,1
10554,4.479289375,0.373024292,4.895868988,3.697910156,6.146805658,1
10555,4.489331375,-0.02200424194,2.509980469,0.5909710693,2.578707611,1
10556,4.499374375,-0.6209088135,0.3921844482,-1.872456207,2.011325097,1
10557,4.509416375,-1.03315155,-1.426683197,-3.553310852,3.965960802,1
10558,4.519458375,-1.419797516,-2.833757172,-4.615651703,5.59912898,1
10559,4.529501375,-2.017055511,-3.795656891,-5.1717453,6.724765693,1
10560,4.539543375,-2.650388489,-4.279899902,-5.359454956,7.352949051,1
10561,4.549585375,-3.182232513,-4.529281311,-5.355263672,7.701937546,1
10562,4.559628375,-3.708388367,-4.683011627,-5.167853394,7.898699315,1
10563,4.569670375,-4.236639862,-4.833299103,-4.937332764,8.104761092,1
10564,4.579712375,-4.718188477,-5.023254089,-4.688250732,8.335111222,1
10565,4.589754375,-4.817432098,-5.094954987,-4.484823761,8.323452559,1
10566,4.599797375,-4.58436676,-4.884941711,-4.175117798,7.893711595,1
10567,4.609839375,-4.225263519,-4.357887726,-3.828588409,7.176498202,1
10568,4.619881375,-3.796854401,-3.728746033,-3.45062439,6.342433208,1
10569,4.629924375,-3.279380493,-3.169958038,-2.980302429,5.448410131,1
10570,4.639966375,-2.492915955,-2.534978485,-2.261646881,4.213762273,1
10571,4.650008375,-1.569336548,-1.764231262,-1.32339798,2.706789863,1
10572,4.660051375,-0.7402107239,-1.024469604,-0.3480262756,1.310943239,1
10573,4.670093375,0.02844085693,-0.3620970154,0.6462062073,0.7412864448,1
10574,4.680135375,0.5770500183,0.3126997375,1.64627655,1.772285059,1
10575,4.690178375,0.9560618591,1.032552795,2.596201172,2.953045898,1
10576,4.700220375,1.305884399,1.888921967,3.340752869,4.053885789,1
10577,4.710262375,1.835632782,2.88075943,3.988455963,5.251295419,1
10578,4.720305375,2.512525177,4.301754456,4.624633026,6.797433691,1
10579,4.730347375,3.139720917,6.3887146,5.291196899,8.869627179,1
10580,4.740389375,3.869603119,8.93357254,6.655759277,11.79328954,1
10581,4.750432375,4.643044739,11.98752182,8.904532928,15.63807055,1
10582,4.760474375,5.290448456,15.28995438,12.37117401,20.36706891,1
10583,4.770516375,6.733597412,18.54957596,16.88578583,25.97225183,1
10584,4.780559375,9.37710022,21.65726349,21.06554398,31.63422535,1
10585,4.790601375,12.89388702,23.83268967,24.60104187,36.59864315,1
10586,4.800643375,15.94633942,25.0743576,28.06618607,40.87444129,1
10587,4.810686375,17.05912537,25.02960068,29.57160553,42.33172004,1
10588,4.820728375,15.62780182,23.4460437,27.97203186,39.70364872,1
10589,4.830770375,12.60019775,21.71624084,25.0412764,35.46019774,1
10590,4.840813375,10.27777725,20.44747925,22.62260605,32.17940983,1
10591,4.850855375,8.836873627,19.23140808,20.97124008,29.79480329,1
10592,4.860897375,7.432194672,17.86594757,19.05387726,27.15658003,1
10593,4.870940375,5.72409668,16.02253098,16.79492477,23.90724325,1
10594,4.880982375,3.926185455,13.74546616,14.30335602,20.22223443,1
10595,4.891024375,2.436483307,11.32125732,11.54594009,16.35286064,1
10596,4.901067375,1.320404205,8.905880127,8.671916656,12.50041226,1
10597,4.911109375,0.7879614258,6.608158264,6.171366577,9.076034612,1
10598,4.921151375,0.6188131714,4.501139832,4.157753906,6.158742329,1
10599,4.931194375,0.3469784546,2.549498291,2.484982452,3.577076093,1
10600,4.941236375,0.01901046753,0.8509803772,0.6893165588,1.09530193,1
10601,4.951278375,-0.4433779907,-0.5430706787,-1.124910736,1.325493858,1
10602,4.961321375,-1.094673615,-1.669777679,-2.526745605,3.220389911,1
10603,4.971363375,-1.729204102,-2.505040741,-3.314108276,4.499854398,1
10604,4.981405375,-2.337239685,-3.048261108,-3.710933075,5.340937129,1
10605,4.991448375,-2.91937912,-3.305426331,-3.908971252,5.89310393,1
10606,5.001490375,-3.282374268,-3.341201935,-4.012855225,6.167707699,1
10607,5.011532375,-3.538791046,-3.270548859,-4.062102814,6.302397256,1
10608,5.021575375,-3.710783386,-3.190615082,-4.135899353,6.407464506,1
10609,5.031617375,-3.75015152,-3.169658661,-4.228856049,6.480246595,1
10610,5.041659375,-3.542383575,-3.157084808,-4.208348694,6.34238635,1
10611,5.051702375,-3.103196869,-3.035836945,-3.926035767,5.853195162,1
10612,5.061744375,-2.477947083,-2.658022614,-3.281476135,4.896263022,1
10613,5.071786375,-1.855242004,-2.128124542,-2.258952484,3.615757637,1
10614,5.081829375,-1.045426025,-1.570084991,-1.138382721,2.203178993,1
10615,5.091871375,-0.0687071228,-0.9349557495,-0.01466949463,0.9375916576,1
10616,5.101913375,0.9226812744,-0.2905458069,1.065184937,1.438880311,1
10617,5.111956375,1.897454224,0.3914360046,2.243983612,2.964627654,1
10618,5.121998375,2.598296814,0.9916877747,3.41784256,4.406386131,1
10619,5.132040375,3.143463135,1.476230164,4.223766632,5.468164275,1
10620,5.142083375,3.467090149,2.01376236,4.614454193,6.113030381,1
10621,5.152125375,3.607647858,2.642904053,4.900958405,6.634716134,1
10622,5.162167375,3.799099731,3.553161163,5.1717453,7.335193418,1
10623,5.172210375,4.106260986,5.055437164,5.445975037,8.489845011,1
10624,5.182252375,4.342769165,7.311395874,5.857619019,10.32607642,1
10625,5.192294375,4.841681671,10.15039215,6.723568268,13.10262235,1
10626,5.202337375,6.183191986,13.4317186,8.804540863,17.20938312,1
10627,5.212379375,8.683592377,17.13052689,12.63732056,22.99046756,1
10628,5.222421375,12.16744766,20.54013657,16.43103149,28.98142144,1
10629,5.232463375,15.81955307,22.91270279,18.59178818,33.47991631,1
10630,5.242506375,18.04677155,23.90139679,19.88360184,35.94885747,1
10631,5.252548375,17.68841675,23.43466736,20.61917221,35.87776448,1
10632,5.262590375,15.5165831,21.6982782,20.31994446,33.53326364,1
10633,5.272633375,12.23899887,20.16157379,19.38274338,30.52823106,1
10634,5.282675375,9.234746246,19.59111008,18.27654373,28.33944571,1
10635,5.292717375,8.097261658,19.00627625,17.26689331,26.9248916,1
10636,5.302760375,7.701334991,17.83690796,16.27415771,25.34391555,1
10637,5.312802375,6.659052429,16.03884705,15.10718445,23.01770223,1
10638,5.322844375,5.388344879,13.65565292,13.62287109,20.02732469,1
10639,5.332887375,4.179159393,11.03969284,12.00204163,16.83416747,1
10640,5.342929375,3.340902557,8.55336319,10.29768585,13.79724558,1
10641,5.352971375,2.903512115,6.347250824,8.696016541,11.15072551,1
10642,5.363014375,2.726729736,4.58676178,7.182364197,8.947613879,1
10643,5.373055958,2.727777557,3.231031036,5.59416687,7.01249135,1
10644,5.383097958,2.514171753,2.124382324,4.01809433,5.194144964,1
10645,5.393140958,2.134710846,1.189576263,2.587968292,3.559446862,1
10646,5.403182958,1.613794098,0.423918457,1.291364594,2.109895913,1
10647,5.413224958,0.9901908875,-0.1550775146,0.2547702026,1.034134849,1
10648,5.423267958,0.2504292297,-0.4525090027,-0.5760021973,0.7741173864,1
10649,5.433309958,-0.6179150391,-0.5270539856,-1.315614166,1.546106573,1
10650,5.443351958,-1.507515106,-0.5216651917,-2.064656525,2.609126852,1
10651,5.453394958,-2.286046143,-0.5625302124,-2.752775574,3.622184502,1
10652,5.463436958,-2.958747253,-0.6852749634,-3.298241272,4.483545759,1
10653,5.473478958,-3.502266998,-0.8614585876,-3.719465332,5.180965873,1
10654,5.483521958,-3.860472107,-1.155447235,-3.908971252,5.614121432,1
10655,5.493563958,-4.073928223,-1.438658295,-3.875141602,5.803735976,1
10656,5.503605958,-4.171674957,-1.564546509,-3.633993073,5.749485488,1
10657,5.513648958,-3.806733856,-1.527423706,-3.234324188,5.223514026,1
10658,5.523690958,-3.076252899,-1.434616699,-2.779270477,4.387003688,1
10659,5.533732958,-2.169738007,-1.290167084,-2.318827972,3.427718963,1
10660,5.543775958,-1.063538361,-0.9981243896,-1.859433289,2.363230479,1
10661,5.553817958,0.1152603149,-0.5369334412,-1.244811401,1.360565282,1
10662,5.563859958,1.078507233,-0.05074447632,-0.3748205566,1.142910015,1
10663,5.573902958,1.801503754,0.3586541748,0.5062472534,1.905343768,1
10664,5.583944958,2.309247894,0.7307803345,1.310674438,2.754003126,1
10665,5.593986958,2.684367828,0.982407074,1.941612396,3.455548147,1
10666,5.604029958,2.858006744,1.204994202,2.601440277,4.048173056,1
10667,5.614071958,2.717299347,1.482068024,3.471131744,4.650698545,1
10668,5.624113958,3.072360992,2.064806213,4.492308197,5.820967248,1
10669,5.634156958,3.924987946,3.546724548,5.067112885,7.325327186,1
10670,5.644198958,4.990771637,5.93231369,5.634433136,9.583683218,1
10671,5.654240958,6.50217865,8.79436203,7.585475922,13.310093,1
10672,5.664283958,8.351433105,11.63994461,10.41189835,17.70995123,1
10673,5.674325958,10.1722467,14.35425018,14.19647827,22.60661621,1
10674,5.684367958,13.31930237,17.61836243,18.89550659,29.0663152,1
10675,5.694410958,17.38454865,20.73069031,23.12047073,35.58848436,1
10676,5.704452958,20.35512131,22.53084686,27.16266495,40.74040244,1
10677,5.714494958,21.66205353,22.67829025,29.91199768,43.3390934,1
10678,5.724537958,20.75029953,21.46715881,29.74928604,42.1477622,1
10679,5.734579958,17.88989777,20.08074188,27.76486267,38.65452413,1
10680,5.744621958,15.56253754,19.12468002,25.47148178,35.45056198,1
10681,5.754664958,14.65632202,18.42234055,23.4872081,33.25416291,1
10682,5.764706958,13.90503433,17.63961823,21.78090637,31.28760127,1
10683,5.774748958,11.97794174,16.06100098,19.896026,28.23612387,1
10684,5.784791958,9.085506592,13.65265915,17.28335907,23.82553321,1
10685,5.794833958,6.19561615,10.99837875,14.29317719,19.06947584,1
10686,5.804875958,4.024980011,8.475525055,11.43472137,14.79147869,1
10687,5.814918958,2.493514709,6.319558411,8.694070587,11.03364389,1
10688,5.824960958,1.276994476,4.418511658,6.106850739,7.645102099,1
10689,5.835002958,0.2606080627,2.669249268,3.641926575,4.522879325,1
10690,5.845045958,-0.4375401306,1.14077774,1.365610199,1.83240455,1
10691,5.855087958,-0.8872050476,-0.2019300842,-0.5216651917,1.048829408,1
10692,5.865129958,-1.322649536,-1.372346191,-1.912123718,2.6998061,1
10693,5.875172958,-1.912872162,-2.308200073,-2.920876007,4.18549688,1
10694,5.885214958,-2.61401413,-2.940036163,-3.546275482,5.296503781,1
10695,5.895256958,-3.507206726,-3.348686371,-4.001927948,6.287259079,1
10696,5.905299958,-4.324507141,-3.630999298,-4.484075317,7.21057899,1
10697,5.915341958,-4.942871246,-3.727548523,-4.864584045,7.873421879,1
10698,5.925383958,-5.499264221,-3.632496185,-5.121599579,8.346718982,1
10699,5.935426958,-5.844147034,-3.602857819,-5.152884521,8.584104957,1
10700,5.945468958,-5.88321579,-3.732188873,-4.834496613,8.480201608,1
10701,5.955510958,-5.519472198,-3.77006012,-4.315525818,7.956235903,1
10702,5.965553958,-4.878804474,-3.704945526,-3.654500427,7.133353196,1
10703,5.975595958,-4.146676941,-3.5208284,-3.091072083,6.256667555,1
10704,5.985637958,-3.430416412,-3.212918701,-2.600691833,5.371610685,1
10705,5.995680958,-2.741249542,-2.842738495,-1.990410919,4.422368916,1
10706,6.005722958,-2.127825165,-2.445314941,-1.23912323,3.470249483,1
10707,6.015764958,-1.72231842,-1.944157104,-0.53004776,2.650863674,1
10708,6.025807958,-1.506467285,-1.437161407,0.1297801208,2.086077533,1
10709,6.035849958,-1.433868256,-0.8999285889,0.8309220886,1.885810477,1
10710,6.045891958,-1.448687439,-0.3270698547,1.445843353,2.072711506,1
10711,6.055934958,-1.434017944,0.1523831177,1.920955353,2.402019473,1
10712,6.065976958,-1.226549377,0.6569837952,2.465822296,2.831312536,1
10713,6.076018958,-1.028062134,1.323547668,3.469485168,3.853053012,1
10714,6.086061958,-0.6408174133,2.307152252,4.925806732,5.476967266,1
10715,6.096103958,0.935255127,4.030069427,6.450835419,7.663513512,1
10716,6.106145958,3.695515137,6.973847809,7.784711609,11.08571695,1
10717,6.116188958,7.59385849,10.74465637,9.138646088,16.0196498,1
10718,6.126230958,12.48838028,14.46921112,11.79157928,22.45793968,1
10719,6.136272958,17.37631577,18.14930832,16.48881134,30.0535296,1
10720,6.146315958,21.81114349,21.21747803,22.386996,37.77677784,1
10721,6.156357958,26.38727737,23.28348175,28.0842984,45.02373537,1
10722,6.166399958,30.85189316,23.5283725,31.69853256,50.10210166,1
10723,6.176442958,32.34758286,22.32173172,32.33036865,50.89084948,1
10724,6.186484958,28.88468399,20.90043732,29.67324417,46.3859318,1
10725,6.196526958,22.73846512,19.37406143,25.26730637,39.12580764,1
10726,6.206569958,17.09999039,17.72928177,20.99773499,32.36729797,1
10727,6.216611958,12.72129593,16.23284363,17.97866318,27.35998743,1
10728,6.226653958,9.376202087,14.82861374,16.27580429,23.93120884,1
10729,6.236696958,6.352639618,13.24760147,14.86379059,20.89945563,1
10730,6.246738958,3.419339447,11.41136993,13.13383804,17.73158052,1
10731,6.256780958,1.100661163,9.543853455,10.93775482,14.55785267,1
10732,6.266823958,-0.4906796265,7.923173676,8.312064972,11.49381885,1
10733,6.276865958,-1.7305513,6.649921417,5.385500793,8.730399845,1
10734,6.286907958,-2.690056,5.754633179,2.833457794,6.955622717,1
10735,6.296950958,-3.2832724,4.870870972,1.068478088,5.970503086,1
10736,6.306992958,-3.576362915,3.794309692,0.01466949463,5.214151219,1
10737,6.317034958,-3.752995605,2.769241333,-0.6725514221,4.71232416,1
10738,6.327077958,-4.04384079,1.906435547,-1.234333191,4.637965422,1
10739,6.337119958,-4.510270844,1.156644745,-1.866019592,5.016213638,1
10740,6.347161958,-4.988825684,0.5689668274,-2.585124207,5.647563379,1
10741,6.357204958,-5.380860443,0.05942642212,-3.223247223,6.272679911,1
10742,6.367246958,-5.762117615,-0.4382885742,-3.541784821,6.777782528,1
10743,6.377288833,-6.009702759,-0.9852511597,-3.540287933,7.044209377,1
10744,6.387331833,-5.950126648,-1.50826355,-3.175945587,6.911258672,1
10745,6.397373833,-5.572761383,-1.963616638,-2.42211319,6.385772627,1
10746,6.407415833,-4.969815216,-2.390229492,-1.50242569,5.71572771,1
10747,6.417458833,-4.185296631,-2.801274719,-0.7598199463,5.093247912,1
10748,6.427500833,-3.190914459,-3.082689514,-0.3852987671,4.453466612,1
10749,6.437542833,-2.072440338,-3.119063873,-0.1073268127,3.74634321,1
10750,6.447585833,-1.127455444,-2.805316315,0.2026785278,3.030187121,1
10751,6.457627833,-0.3808081055,-2.242187347,0.425565033,2.313768465,1
10752,6.467669833,0.276026001,-1.700763245,0.436791687,1.777518761,1
