,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),Action
7445,28.41979432,-14.32164192,3.722932816,-6.241378784,16.06002694,0
7446,28.43165906,-16.90708733,4.977370262,-4.366901398,18.15746801,0
7447,28.4435238,-18.39632034,6.059524059,-3.459423304,19.67511229,0
7448,28.45538849,-17.68774414,6.531209469,-3.586242914,19.19307501,0
7449,28.46725323,-15.28146267,6.954739094,-4.065106392,17.27473841,0
7450,28.47911792,-12.66491127,5.776872158,-1.37886405,13.98833426,0
7451,28.49098266,-10.0337038,4.16081953,2.40598321,11.12548365,0
7452,28.50284734,-9.454340935,2.970988512,2.968595505,10.34523535,0
7453,28.51471208,-8.235795975,1.855334878,2.626421928,8.841306181,0
7454,28.52657682,-7.251748085,1.216152072,1.616052628,7.528512618,0
7455,28.53844151,-8.589934349,0.009571290575,-0.5961119533,8.610598887,0
7456,28.55030625,-7.934001446,-0.9577272534,-15.90150261,17.79672458,0
7457,28.56217094,-2.777169704,-0.3113660514,-11.46520996,11.80087538,0
7458,28.57403568,-5.142475128,-0.7181459069,-2.973381281,5.983458885,0
7459,28.58590042,-5.018048286,-0.5937191248,-2.738884687,5.747590829,0
7460,28.5977651,-3.77796793,-0.7301099896,-3.758825302,5.379114233,0
7461,28.60962984,-3.306282759,-0.5386841893,-3.80907464,5.072547284,0
7462,28.62149453,-3.155534744,-0.5291129351,-3.311068296,4.604403684,0
7463,28.63335927,-3.095714331,-0.36161533,-2.465803623,3.974216951,0
7464,28.64522396,-3.0981071,-0.002392822644,-2.104487419,3.745282449,0
7465,28.6570887,-3.287140131,0.2273181528,-2.224128723,3.975388328,0
7466,28.66895344,-3.59102869,0.4381856322,-2.602493763,4.456508442,0
7467,28.68081813,-3.830610037,0.7301099896,-2.882453918,4.849244729,0
7468,28.69268287,-4.124927044,0.9744769931,-2.918346405,5.146005661,0
7469,28.70454755,-4.831408024,1.07497561,-3.157927752,5.87116545,0
7470,28.71641229,-5.535196781,1.376471281,-3.672683716,6.783928233,0
7471,28.72827698,-6.284449577,1.446162224,-4.252045631,7.724350052,0
7472,28.74014172,-6.617351055,1.443769336,-5.120939732,8.491044024,0
7473,28.75200646,-7.057929516,1.477268934,-6.05713129,9.417299614,0
7474,28.76387115,-7.416852951,1.45334065,-6.993024349,10.29681001,0
7475,28.77573589,-7.78325367,1.482054472,-7.819146156,11.13169213,0
7476,28.78760057,-8.247760773,1.58016026,-8.915657043,12.2479143,0
7477,28.79946531,-8.443971634,1.848156333,-9.674481392,12.97350874,0
7478,28.81133,-8.673683167,2.008774519,-9.753444672,13.20596978,0
7479,28.82319474,-8.779266357,2.159522533,-9.198010445,12.89738157,0
7480,28.83505948,-9.221938133,1.85294199,-8.209475517,12.4849119,0
7481,28.84692417,-9.49980545,1.268794179,-7.867002487,12.39943024,0
7482,28.85878891,-9.609874725,0.7468597889,-7.613363266,12.2829472,0
7483,28.87065359,-9.573982239,0.3807578981,-8.099106789,12.54598116,0
7484,28.88251833,-8.736195564,0.1435693651,-7.435995579,11.47326263,0
7485,28.89438302,-7.553243637,-0.3592225015,-6.9619174,10.27856138,0
7486,28.90624776,-6.689135551,-0.6678966284,-6.708278179,9.496926685,0
7487,28.9181125,-6.394519329,-0.6391827464,-6.662814617,9.256972003,0
7488,28.92997719,-6.126523495,-0.5434698462,-7.550850868,9.738839686,0
7489,28.94184193,-6.622136593,-0.1028913707,-8.910871506,11.10256325,0
7490,28.95370662,-7.172784805,0.6296114326,-10.32323551,12.58627998,0
7491,28.96557136,-8.211868286,1.472483277,-11.01296616,13.81623723,0
7492,28.97743604,-9.552447319,1.934298038,-9.308379173,13.47726536,0
7493,28.98930078,-10.89541912,1.386042476,-7.045965195,13.04901901,0
7494,29.00116552,-12.65534019,0.955334425,-6.641279221,14.32399696,0
7495,29.01303021,-15.25992775,0.7875377536,-7.172784805,16.88000156,0
7496,29.02489495,-17.46969986,0.1866401732,-5.422734261,18.29293018,0
7497,29.03675964,-21.67388916,-0.8979067206,-2.875275612,21.8822055,0
7498,29.04862438,-21.47019958,-1.771586061,-0.7181459069,21.55513213,0
7499,29.06048906,-18.21416664,-2.037488461,0.7564310431,18.3433752,0
7500,29.0723538,-14.82892036,-1.58016026,2.183450699,15.07186925,0
7501,29.08421849,-11.11825085,-0.9984052777,2.781955481,11.50441616,0
7502,29.09608323,-11.40060329,-1.311864972,-0.7612167001,11.50105195,0
7503,29.10794797,-11.00100231,-1.66151619,-3.902394533,11.79030835,0
7504,29.11981266,-9.509376526,-1.15393877,-5.740979671,11.16775108,0
7505,29.1316774,-7.347461224,-0.375972271,-4.869693279,8.822723741,0
7506,29.14354208,-7.017251492,-0.1076770201,-5.199902534,8.734552032,0
7507,29.15540682,-5.461019516,0.2105683982,-5.444269657,7.714087458,0
7508,29.16727156,-4.364508629,0.5458626747,-5.752943993,7.241772312,0
7509,29.17913625,-3.928715706,0.8739784956,-4.536791801,6.064744459,0
7510,29.19100099,-3.62452817,0.9936196208,-3.990929127,5.481970421,0
7511,29.20286568,-3.009273529,1.156331539,-3.90478754,5.063614869,0
7512,29.21473042,-2.748456001,1.130010486,-3.629313707,4.690719782,0
7513,29.2265951,-2.59052968,0.9314061999,-3.126821041,4.165977839,0
7514,29.23845984,-2.777169704,0.50518471,-2.903989315,4.049819391,0
7515,29.25032453,-2.918346405,0.2464607358,-3.339782238,4.442030395,0
7516,29.26218927,-3.241676569,0.04067798331,-3.5766716,4.827287169,0
7517,29.27405401,-3.430709362,-0.01674975827,-3.382853031,4.818064125,0
7518,29.2859187,-3.959822416,-0.2440679073,-3.318246841,5.172090952,0
7519,29.29778344,-4.713860512,-0.6152545214,-3.110071182,5.68080644,0
7520,29.30964813,-4.759324074,-0.7755736113,-3.679862022,6.065811122,0
7521,29.32151287,-4.994120121,-1.029511929,-4.065106392,6.521213121,0
7522,29.33337761,-5.786443233,-1.450947881,-4.680361271,7.582476948,0
7523,29.34524229,-6.803991318,-2.018345833,-5.496912003,8.976862443,0
7524,29.35710703,-7.519744396,-2.324627161,-6.260521412,10.05706595,0
7525,29.36897172,-8.317152023,-2.588136673,-6.818347931,11.06179632,0
7526,29.38083646,-9.032905579,-2.927917719,-7.416852951,12.04889178,0
7527,29.39270115,-10.04566765,-2.877668381,-7.898109436,13.09872309,0
7528,29.40456589,-10.51256752,-2.734098911,-8.173583031,13.59399986,0
7529,29.41643063,-10.68724346,-2.130808592,-8.386544228,13.75105967,0
7530,29.42829531,-10.4168539,-1.759621978,-8.309973717,13.44108545,0
7531,29.44016005,-9.626625061,-1.704586983,-7.912466049,12.57714776,0
7532,29.45202474,-8.307580948,-1.702194214,-7.905287743,11.59340074,0
7533,29.46388948,-7.053143978,-1.742872238,-7.634898663,10.53926569,0
7534,29.47575417,-6.27966404,-1.905584097,-7.536494255,9.993206535,0
7535,29.48761891,-6.073881149,-2.142772675,-7.967501163,10.24522239,0
7536,29.49948365,-6.32752037,-2.456232548,-8.668897629,11.01001265,0
7537,29.51134833,-7.187141895,-3.023630619,-9.384949684,12.20141923,0
7538,29.52321307,-8.544470787,-3.595814228,-10.08634567,13.69935145,0
7539,29.53507781,-10.10788059,-3.660719633,-10.53410244,15.0511605,0
7540,29.5469425,-11.65454197,-2.693420887,-11.00578785,16.25454493,0
7541,29.55880724,-12.88026524,-1.000798106,-9.183652878,15.8506249,0
7542,29.57067193,-13.98873997,0.8090731502,-7.179963589,15.74456485,0
7543,29.58253667,-14.9656105,2.319841623,-5.824728489,16.22586284,0
7544,29.59440141,-16.06690598,3.306282759,-5.06111908,17.16659255,0
7545,29.60626609,-17.08415604,3.952643871,-4.517649174,18.1080351,0
7546,29.61813083,-16.78265953,4.374079704,-4.304687977,17.86954316,0
7547,29.62999552,-14.6135664,5.089832783,-3.088535786,15.77979005,0
7548,29.64186026,-12.32722378,5.329114914,-2.307877541,13.62667276,0
7549,29.653725,-10.05763149,5.307579517,0.4692923427,11.3818534,0
7550,29.66558969,-9.392127991,4.773980141,1.46769762,10.63753218,0
7551,29.67745443,-8.992227554,3.543172121,1.194616675,9.738651553,0
7552,29.68931917,-8.149654388,2.370090723,0.4692923427,8.500260701,0
7553,29.70118386,-9.660123825,0.8500502706,-13.16022587,16.34723593,0
7554,29.71304859,-4.699503899,0.4788636267,-12.84197998,13.68324147,0
7555,29.72491328,-5.683551788,0.5721837282,-5.855835438,8.180523444,0
7556,29.73677802,-5.590231895,0.9146564603,-5.006083965,7.559640584,0
7557,29.74864276,-4.450650215,1.019940615,-5.386841774,7.061630866,0
7558,29.76050745,-4.179962158,1.015154958,-5.204688549,6.752140855,0
7559,29.77237219,-4.167997837,0.7875377536,-4.817050934,6.418442286,0
7560,29.78423693,-3.993321896,0.6655037999,-4.441078663,6.009383892,0
7561,29.79610162,-3.761218071,0.5889334679,-4.256831646,5.710886067,0
7562,29.80796636,-3.852145433,0.5219344497,-4.141676903,5.680222494,0
7563,29.81983104,-4.307080746,0.7540382147,-3.806681633,5.797442819,0
7564,29.83169578,-4.749752998,1.017547846,-2.836990356,5.625306342,0
7565,29.84356052,-5.446662426,1.005583763,-1.793121457,5.821736412,0
7566,29.85542521,-5.321936607,0.7779664397,-1.857727647,5.690289364,0
7567,29.86728995,-5.537590027,0.7588238716,-2.784348249,6.244462519,0
